id,year,state_name,state_code,district_name,district_code,block_name,block_code,village_name,village_code,nutrient_type,nutrient_name,nutrient_level,value
2313,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Papampeta,586854,Micro,Iron,Sufficient,7
2314,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Papampeta,586854,Micro,Manganese,Deficient,0
2315,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Papampeta,586854,Micro,Manganese,Sufficient,7
2316,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Papampeta,586854,Micro,Sulphur,Deficient,2
2317,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Papampeta,586854,Micro,Sulphur,Sufficient,5
2318,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Papampeta,586854,Micro,Zinc,Deficient,3
2319,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Papampeta,586854,Micro,Zinc,Sufficient,4
2320,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Macro,Electrical Conductivity,Non Saline,0
2321,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Macro,Electrical Conductivity,Saline,1
2322,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Macro,Nitrogen,High,0
2323,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Macro,Nitrogen,Low,1
2324,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Macro,Nitrogen,Medium,0
2325,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Macro,Organic Carbon,High,0
2326,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Macro,Organic Carbon,Low,0
2327,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Macro,Organic Carbon,Medium,1
2328,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Macro,Phosphorus,High,1
2329,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Macro,Phosphorus,Low,0
2330,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Macro,Phosphorus,Medium,0
2331,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Macro,Potassium,High,0
2332,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Macro,Potassium,Low,0
2333,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Macro,Potassium,Medium,1
2334,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Macro,Soil Ph,Acidic,0
2335,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Macro,Soil Ph,Alkaline,0
2336,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Macro,Soil Ph,Neutral,1
2337,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Micro,Boron,Deficient,0
2338,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Micro,Boron,Sufficient,1
2339,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Micro,Copper,Deficient,0
2340,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Micro,Copper,Sufficient,1
2341,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Micro,Iron,Deficient,0
2342,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Micro,Iron,Sufficient,1
2343,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Micro,Manganese,Deficient,0
2344,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Micro,Manganese,Sufficient,1
2345,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Micro,Sulphur,Deficient,0
2346,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Micro,Sulphur,Sufficient,1
2347,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Micro,Zinc,Deficient,1
2348,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Peddavadisakarra,586796,Micro,Zinc,Sufficient,0
2349,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Macro,Electrical Conductivity,Non Saline,1
2350,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Macro,Electrical Conductivity,Saline,0
2351,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Macro,Nitrogen,High,0
2352,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Macro,Nitrogen,Low,1
2353,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Macro,Nitrogen,Medium,0
2354,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Macro,Organic Carbon,High,0
2355,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Macro,Organic Carbon,Low,0
2356,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Macro,Organic Carbon,Medium,1
2357,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Macro,Phosphorus,High,1
2358,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Macro,Phosphorus,Low,0
2359,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Macro,Phosphorus,Medium,0
2360,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Macro,Potassium,High,0
2361,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Macro,Potassium,Low,0
2362,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Macro,Potassium,Medium,1
2363,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Macro,Soil Ph,Acidic,0
2364,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Macro,Soil Ph,Alkaline,0
2365,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Macro,Soil Ph,Neutral,1
2366,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Micro,Boron,Deficient,1
2367,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Micro,Boron,Sufficient,0
2368,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Micro,Copper,Deficient,0
2369,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Micro,Copper,Sufficient,1
2370,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Micro,Iron,Deficient,0
2371,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Micro,Iron,Sufficient,1
2372,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Micro,Manganese,Deficient,0
2373,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Micro,Manganese,Sufficient,1
2374,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Micro,Sulphur,Deficient,0
2375,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Micro,Sulphur,Sufficient,1
2376,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Micro,Zinc,Deficient,0
2377,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Pothuluru,586794,Micro,Zinc,Sufficient,1
2378,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Macro,Electrical Conductivity,Non Saline,6
2379,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Macro,Electrical Conductivity,Saline,2
2380,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Macro,Nitrogen,High,0
2381,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Macro,Nitrogen,Low,8
2382,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Macro,Nitrogen,Medium,0
2383,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Macro,Organic Carbon,High,0
2384,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Macro,Organic Carbon,Low,5
2385,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Macro,Organic Carbon,Medium,3
2386,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Macro,Phosphorus,High,7
2387,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Macro,Phosphorus,Low,0
2388,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Macro,Phosphorus,Medium,1
2389,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Macro,Potassium,High,4
2390,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Macro,Potassium,Low,0
2391,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Macro,Potassium,Medium,4
2392,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Macro,Soil Ph,Acidic,0
2393,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Macro,Soil Ph,Alkaline,0
2394,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Macro,Soil Ph,Neutral,8
2395,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Micro,Boron,Deficient,0
2396,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Micro,Boron,Sufficient,8
2397,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Micro,Copper,Deficient,0
2398,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Micro,Copper,Sufficient,8
2399,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Micro,Iron,Deficient,0
2400,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Micro,Iron,Sufficient,8
2401,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Micro,Manganese,Deficient,0
2402,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Micro,Manganese,Sufficient,8
2403,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Micro,Sulphur,Deficient,1
2404,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Micro,Sulphur,Sufficient,7
2405,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Micro,Zinc,Deficient,3
2406,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Puligogulapadu,586880,Micro,Zinc,Sufficient,5
2407,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Macro,Electrical Conductivity,Non Saline,2
2408,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Macro,Electrical Conductivity,Saline,1
2409,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Macro,Nitrogen,High,0
2410,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Macro,Nitrogen,Low,3
2411,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Macro,Nitrogen,Medium,0
2412,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Macro,Organic Carbon,High,0
2413,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Macro,Organic Carbon,Low,1
2414,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Macro,Organic Carbon,Medium,2
2415,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Macro,Phosphorus,High,3
2416,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Macro,Phosphorus,Low,0
2417,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Macro,Phosphorus,Medium,0
2418,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Macro,Potassium,High,1
2419,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Macro,Potassium,Low,0
2420,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Macro,Potassium,Medium,2
2421,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Macro,Soil Ph,Acidic,0
2422,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Macro,Soil Ph,Alkaline,0
2423,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Macro,Soil Ph,Neutral,3
2424,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Micro,Boron,Deficient,0
2425,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Micro,Boron,Sufficient,3
2426,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Micro,Copper,Deficient,0
2427,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Micro,Copper,Sufficient,3
2428,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Micro,Iron,Deficient,0
2429,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Micro,Iron,Sufficient,3
2430,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Micro,Manganese,Deficient,0
2431,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Micro,Manganese,Sufficient,3
2432,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Micro,Sulphur,Deficient,0
2433,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Micro,Sulphur,Sufficient,3
2434,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Micro,Zinc,Deficient,1
2435,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rajavaram,586863,Micro,Zinc,Sufficient,2
2436,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Macro,Electrical Conductivity,Non Saline,10
2437,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Macro,Electrical Conductivity,Saline,5
2438,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Macro,Nitrogen,High,2
2439,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Macro,Nitrogen,Low,13
2440,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Macro,Nitrogen,Medium,0
2441,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Macro,Organic Carbon,High,0
2442,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Macro,Organic Carbon,Low,9
2443,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Macro,Organic Carbon,Medium,6
2444,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Macro,Phosphorus,High,12
2445,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Macro,Phosphorus,Low,0
2446,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Macro,Phosphorus,Medium,3
2447,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Macro,Potassium,High,8
2448,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Macro,Potassium,Low,0
2449,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Macro,Potassium,Medium,7
2450,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Macro,Soil Ph,Acidic,0
2451,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Macro,Soil Ph,Alkaline,0
2452,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Macro,Soil Ph,Neutral,15
2453,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Micro,Boron,Deficient,2
2454,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Micro,Boron,Sufficient,13
2455,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Micro,Copper,Deficient,0
2456,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Micro,Copper,Sufficient,15
2457,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Micro,Iron,Deficient,0
2458,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Micro,Iron,Sufficient,15
2459,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Micro,Manganese,Deficient,0
2460,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Micro,Manganese,Sufficient,15
2461,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Micro,Sulphur,Deficient,3
2462,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Micro,Sulphur,Sufficient,12
2463,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Micro,Zinc,Deficient,7
2464,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Rayapalle,586808,Micro,Zinc,Sufficient,8
2465,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Macro,Electrical Conductivity,Non Saline,1
2466,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Macro,Electrical Conductivity,Saline,0
2467,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Macro,Nitrogen,High,0
2468,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Macro,Nitrogen,Low,1
2469,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Macro,Nitrogen,Medium,0
2470,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Macro,Organic Carbon,High,0
2471,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Macro,Organic Carbon,Low,0
2472,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Macro,Organic Carbon,Medium,1
2473,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Macro,Phosphorus,High,0
2474,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Macro,Phosphorus,Low,0
2475,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Macro,Phosphorus,Medium,1
2476,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Macro,Potassium,High,1
2477,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Macro,Potassium,Low,0
2478,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Macro,Potassium,Medium,0
2479,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Macro,Soil Ph,Acidic,0
2480,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Macro,Soil Ph,Alkaline,0
2481,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Macro,Soil Ph,Neutral,1
2482,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Micro,Boron,Deficient,0
2483,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Micro,Boron,Sufficient,1
2484,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Micro,Copper,Deficient,0
2485,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Micro,Copper,Sufficient,1
2486,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Micro,Iron,Deficient,0
2487,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Micro,Iron,Sufficient,1
2488,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Micro,Manganese,Deficient,0
2489,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Micro,Manganese,Sufficient,1
2490,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Micro,Sulphur,Deficient,0
2491,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Micro,Sulphur,Sufficient,1
2492,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Micro,Zinc,Deficient,1
2493,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Sarampetapadu,586878,Micro,Zinc,Sufficient,0
2494,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Settipalle,586819,Macro,Electrical Conductivity,Non Saline,13
2495,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Settipalle,586819,Macro,Electrical Conductivity,Saline,2
2496,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Settipalle,586819,Macro,Nitrogen,High,0
2497,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Settipalle,586819,Macro,Nitrogen,Low,15
2498,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Settipalle,586819,Macro,Nitrogen,Medium,0
2499,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Settipalle,586819,Macro,Organic Carbon,High,1
2500,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Settipalle,586819,Macro,Organic Carbon,Low,11
2501,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Settipalle,586819,Macro,Organic Carbon,Medium,3
2502,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Settipalle,586819,Macro,Phosphorus,High,12
2503,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Settipalle,586819,Macro,Phosphorus,Low,0
2504,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Settipalle,586819,Macro,Phosphorus,Medium,3
2505,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Settipalle,586819,Macro,Potassium,High,5
2506,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Settipalle,586819,Macro,Potassium,Low,0
2507,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Addateegala,4865,Settipalle,586819,Macro,Potassium,Medium,10
